0.32,1695.36183134294,482.234447725862,1062.72112060116,4203.0835397774,481.972897162599,-112.053057657906,-4923.66362043415,5905.46235837063,-10882.3667566775,4.6317313731753,18.1266073497337,139.73474869143,19.0811579099472,74.675457047234,404.82166190545,-9.06945324956324,-35.4939448526125,-192.415531300015
0.325,1716.2533311494,484.790007089782,1061.89044640011,4178.29996129116,511.111872783964,-166.134840210015,-4956.71569724737,5827.79512427292,-10816.3565104218,4.72691096396575,18.4990993901743,141.754058017684,19.0359181580904,74.4984080881218,403.861865250692,-9.04795037136143,-35.409791822428,-191.959330951457
0.33,1737.02011462577,487.489327411064,1060.79100453194,4153.35669527326,539.86406425644,-219.888373635833,-4988.65320357978,5750.43829449526,-10750.7066851637,4.82186489229434,18.8707082846571,143.768579738632,18.9907856657174,74.3217788965633,402.904344189623,-9.02649847459788,-35.3258383116972,-191.504212213914
0.335,1757.66141084477,490.330482733376,1059.42442724206,4128.25924379971,568.231064462357,-273.31545797602,-5019.49029471057,5673.40004118339,-10685.4168680373,4.91659369318696,19.2414361270438,145.778325205267,18.9457601785254,74.1455684773264,401.949093327008,-9.00509743840008,-35.2420838473771,-191.05017252298
0.34,1778.17647603719,493.31155526326,1057.79233778687,4103.01303848504,596.214505976786,-326.417891037621,-5049.24106293363,5596.6883028859,-10620.4866123203,5.01109790040104,19.6112850062315,147.783305741669,18.9008414428145,73.9697758375387,400.996107280406,-8.98374714218209,-35.1585279575461,-190.597209320331
0.345,1798.56459324122,496.430635562842,1055.89635044573,4077.62344080687,623.816059916455,-379.197468228209,-5077.91953563399,5520.31078793378,-10555.9154381174,5.10537804642847,19.9802570061649,149.783532645069,18.8560292054862,73.7943999866817,400.045380680138,-8.96244746564387,-35.0751701714014,-190.145320053708
0.35,1818.82507195342,499.68582273687,1053.73807053376,4052.09574243973,651.037434805454,-431.655982393389,-5105.53967342921,5444.27497779983,-10491.702833036,5.19943466249868,20.3483542058478,151.779017185916,18.8113232140424,73.6194399365854,399.096908169253,-8.94119828877059,-34.9920100192567,-189.694502176902
0.355,1838.95724778141,503.075224614158,1051.31909441547,4026.43516559785,677.880375457641,-483.795223657667,-5132.11536837445,5368.58813043739,-10427.8482528558,5.2932682785816,20.7155786793549,153.769770607933,18.7667232165832,73.4448947014227,398.150684403505,-8.91999949183199,-34.9090470325389,-189.244753149742
0.36,1858.96048209835,506.596957923536,1048.64100951913,4000.6468633867,704.346661875631,-535.616979268625,-5157.66044223027,5293.25728359796,-10364.3511221915,5.38687942339063,21.0819324958434,155.75580412819,18.7222289618063,73.2707632977038,397.206704051314,-8.89885095538164,-34.8262807437863,-188.796070438079
0.365,1878.83416169916,510.249148464367,1045.70539435191,3974.73592016274,730.438108166267,-587.12303344437,-5182.18864479184,5218.28925812718,-10301.2108351491,5.48026862438565,21.4474177195648,157.737128937159,18.677840199005,73.0970447442706,396.264961793745,-8.87775256025635,-34.7437106866451,-188.348451513773
0.37,1898.57769845867,514.02993127173,1042.51381851578,3948.70735190135,756.156561472461,-638.315167224245,-5205.71365227858,5143.69066123872,-10238.4267559749,5.57343640777599,21.8120364098762,159.713756198781,18.6335566780672,72.9237380622912,395.325452324472,-8.85670418757542,-34.6613363958674,-187.901893854678
0.375,1918.19052899153,517.937450776336,1039.06784272417,3922.56610657244,781.503900921289,-689.195158322735,-5228.24906578308,5069.46788976573,-10175.998219698,5.66638329852336,22.1757906212525,161.68569705053,18.5893781494735,72.7508422752547,394.388170349749,-8.83570571874004,-34.5791574073084,-187.456394944626
0.38,1937.67211431415,521.969860959277,1035.36901881924,3896.31706452354,806.482036588236,-739.764780986565,-5249.80840977816,4995.6271333894,-10113.9245327661,5.75910982034484,22.5386824032974,163.652962603472,18.5453043642963,72.5783564089651,393.453110588382,-8.81475703543256,-34.4971732579236,-187.011952273416
0.385,1957.0219395085,526.125325501665,1031.41888978996,3869.96503887014,831.092908477457,-790.025805854937,-5270.40513068109,4922.17437784422,-10052.2049736744,5.85161649571583,22.900713800755,165.61556394233,18.5013350741982,72.4062794915362,392.520267771698,-8.79385801961585,-34.4153834857664,-186.5685633368
0.39,1976.23951338796,530.402017929254,1027.21898979085,3843.51477589277,855.338485517955,-839.979999822873,-5290.0525954738,4849.11540809958,-9990.83879358719,5.94390384587298,23.261886853522,167.573512125548,18.4574700314306,72.2346105533863,391.589636643515,-8.77300855353266,-34.3337876299855,-186.126225636464
0.395,1995.32436816517,534.798121752132,1022.77084416131,3816.97095544088,879.220764575543,-889.629125907641,-5308.76409037807,4776.45581151747,-9929.82521695351,6.03597239081714,23.6222035966581,169.526818185348,18.413708988832,72.0633486272322,390.661211960115,-8.75220851970492,-34.2523852308221,-185.684936680019
0.4,2014.27605912188,539.311830599534,1018.07596944572,3790.33819134296,902.741769480471,-938.974943118216,-5326.55281958459,4704.20098098574,-9869.16344211504,6.12782264931628,23.9816660603985,171.475493127799,18.3700516998274,71.8924927480842,389.73498849021,-8.73145780093307,-34.1711758296076,-185.244693980986
0.405,2033.09416428099,543.941348349887,1013.13587341408,3763.62103182278,925.903550070605,-988.019206327754,-5343.43190403504,4632.35611802685,-9808.85264190756,6.21945513890841,24.3402762701647,173.419547932874,18.3264979184259,71.7220419532404,388.810961014916,-8.71075628029545,-34.0901589687608,-184.80549505878
0.41,2051.7782840806,548.684889256137,1007.95205508334,3736.8239599215,948.708181250013,-1036.76366614903,-5359.41438025582,4560.92623588161,-9748.89196425543,6.31087037590451,24.6980362465762,175.358993554512,18.2830473992202,71.5519952822814,387.889124327723,-8.6901038411476,-34.0093341917853,-184.367337438698
0.415,2070.32804105023,553.540678066452,1002.52600473927,3709.95139392529,971.157762062852,-1085.21006881283,-5374.5131992428,4489.91616256776,-9689.28053275911,6.40206887539143,25.0549480054615,177.293840920685,18.2396998973845,71.3823517770651,386.969473234463,-8.66950036712161,-33.9287010432671,-183.930218651903
0.42,2088.74307948922,558.506950140364,996.859203959026,3683.00768779831,993.254414782418,-1133.36015604921,-5388.74122539578,4419.33054391307,-9630.01744727586,6.4930511512348,25.4110135578701,179.224100933451,18.1964551686739,71.2131104817207,386.052002553286,-8.64894574212548,-33.848259068872,-183.494136235414
0.425,2107.02306514732,563.58195156044,990.953125634167,3655.9971316208,1015.00028401523,-1181.21566497167,-5402.11123550185,4349.17384656276,-9571.1017844935,6.58381771608191,25.7662349100833,181.149784469024,18.1533129694222,71.044270442644,385.136707114626,-8.62843985034242,-33.7680078153429,-183.059087732087
0.43,2125.16768490748,568.76393923954,984.809233994346,3628.92395203197,1036.39753582004,-1228.77832796416,-5414.63591776662,4279.45036096094,-9512.53259849728,6.67436908136462,26.1206140636258,183.07090237783,18.1102730565411,70.8758307084915,384.223581761173,-8.60798257623028,-33.6879468304973,-182.625070690605
0.435,2143.17664647087,574.051181023748,978.428984631492,3601.79231267751,1057.44835684157,-1276.04987257081,-5426.32787089226,4210.16420430598,-9454.30892132984,6.76470575730221,26.4741530152766,184.987465484569,18.0673351875184,70.7077903301754,383.312621347846,-8.58757380452081,-33.6080756632248,-182.192082665462
0.44,2161.04967804418,579.441955791043,971.81382452455,3574.6063146615,1078.15495345896,-1323.03202138853,-5437.19960320157,4141.3193234794,-9396.42976354435,6.8548282529043,26.8268537570809,186.899484588278,18.0244991204174,70.540148360858,382.403820741761,-8.56721342021908,-33.5283938634848,-181.76012121695
0.445,2178.78652802919,584.934553545786,964.965192064738,3547.36999700246,1098.51955094871,-1369.72649196228,-5447.26353180696,4072.91949794838,-9338.89411475068,6.94473707597367,27.1787182763607,188.806970462389,17.9817646138743,70.3729038559465,381.497174822205,-8.54690130860278,-33.4489009823032,-181.329183911147
0.45,2196.38696471466,590.527275509096,957.884517081323,3520.08733709335,1118.54439266191,-1416.13499668306,-5456.53198182355,4004.96834264147,-9281.70094415484,7.03443273310916,27.5297485557261,190.709933854792,17.9391314270982,70.2060558730876,380.592678480606,-8.52663735522162,-33.3695965717709,-180.899268319899
0.455,2213.85077597048,596.218434205175,950.57322086788,3492.76225116522,1138.2317392159,-1462.25924268852,-5465.01718562529,3937.46931079746,-9224.84920109145,7.1239157297085,27.8799465730869,192.608385487895,17.8965993198687,70.0396034721624,379.690326620502,-8.50642144589663,-33.2904801850404,-180.470372020813
0.46,2231.17776894426,602.006353543675,943.032716209049,3465.3985947545,1157.58386769984,-1508.10093176626,-5472.73128214342,3870.42569678725,-9168.33781554943,7.21318656997118,28.2293143016633,194.502336058682,17.8541680525352,69.8735457152808,378.790114157515,-8.48625346671959,-33.2115513763238,-180.042492597233
0.465,2248.36776976012,607.889368898146,935.26440740775,3438.00016317347,1176.60307089438,-1553.66176025972,-5479.68631620616,3803.84063890865,-9112.16569869089,7.30224575690125,28.5778537099972,196.391796238779,17.8118373860149,69.7078816667763,377.892036019324,-8.4661333040523,-33.1328097008901,-179.61562763824
0.47,2265.42062322004,613.865827180672,927.269690312868,3410.57069198388,1195.29165650515,-1598.94341897653,-5485.89423791883,3737.7171221538,-9056.33174336324,7.39109379231021,28.9255667619632,198.276776674507,17.7696070817923,69.542610393201,376.996087145631,-8.44606084452602,-33.0542547150627,-179.189774738625
0.475,2282.33619250741,619.934086912722,919.04995234737,3383.11385747346,1213.65194640989,-1643.94759309956,-5491.36690208357,3672.05798094937,-9000.83482460444,7.4797311768198,29.2724554167798,200.157287986948,17.7274769019171,69.3777309633199,376.102262488137,-8.42603597504078,-32.9758859762168,-178.764931498885
0.48,2299.11435889309,626.092518292318,910.606572536869,3355.63327713517,1231.68627591924,-1688.67596210026,-5496.11606765772,3606.86590186925,-8945.67380014165,7.56815840986482,29.6185216290203,202.033340772,17.6854466090032,69.213242448106,375.210557010511,-8.40605858276478,-32.8977030427773,-178.341095525205
0.485,2315.75502144383,632.339503257572,901.940921538595,3328.13251014892,1249.39699305084,-1733.13019965468,-5500.15339724996,3542.14342631974,-8890.84751088298,7.65637598969595,29.963767348624,203.904945600442,17.6435159662276,69.049143920735,374.320965688363,-8.38612855513371,-32.8197054742158,-177.918264429445
0.49,2332.25809673316,638.673435546656,893.054361670787,3300.61505786565,1266.78645781683,-1777.31197356169,-5503.49045665357,3477.89295319708,-8836.35478140273,7.74438441338259,30.3081945209069,205.772113017988,17.6016847373283,68.8854344565797,373.433483509218,-8.36624577985015,-32.7418928310484,-177.496435829128
